STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA MILAS_2 DERINCE BARAJI&#40;KRET-CREST&#41;
EARTHQUAKE DATE         : 2017/07/20 22:31:09 (GMT)
EPICENTER COORDINATES   : 36.91980N-27.44350E
EARTHQUAKE DEPTH (km)   : 19.44
EARTHQUAKE MAGNITUDE    : 6.5 Mw
STATION ID              : 4822
STATION COORDINATES     : 37.44170N-27.64600E
STATION ALTITUDE (m)    : 128
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 101468
RECORD TIME             : 20/07/2017 22:30:59.000000 (GMT)
NUMBER OF DATA          : 15142
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 76.656958 (E-W) 76.914496 (U-D) 61.345265
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
   -0.026248     -0.186852     0.041320
   -0.015333     -0.208681    -0.002599
   -0.003119     -0.225053    -0.052495
    0.001559     -0.216478    -0.046778
    0.005717     -0.180874    -0.007796
    0.010395     -0.144492     0.020530
    0.011175     -0.127859     0.030925
    0.011175     -0.126040     0.022349
    0.004938     -0.131498     0.000520
   -0.003119     -0.134356    -0.020011
   -0.006237     -0.137215    -0.022609
   -0.007796     -0.147350    -0.008316
   -0.011175     -0.161643     0.005457
   -0.012734     -0.180095     0.021570
   -0.007796     -0.189710     0.031185
   -0.002339     -0.185032     0.024169
    0.002339     -0.180095     0.010915
    0.011175     -0.181654    -0.003378
    0.021570     -0.193348    -0.014553
    0.029886     -0.203744    -0.019231
    0.035603     -0.196467    -0.018451
    0.033004     -0.174377    -0.006237
    0.018191     -0.150469     0.019751
    0.001819     -0.136695     0.035863
   -0.010395     -0.146311     0.024688
   -0.017672     -0.171519    -0.001819
   -0.021310     -0.183473    -0.029626
   -0.032485     -0.182953    -0.046518
   -0.041061     -0.173598    -0.042620
   -0.028067     -0.163203    -0.025468
   -0.008056     -0.153327    -0.014293
    0.004418     -0.138255    -0.012214
    0.010655     -0.142672    -0.010655
    0.007017     -0.161124     0.000000
    0.001559     -0.175937     0.015073
    0.005977     -0.180355     0.022349
    0.016632     -0.168660     0.027287
    0.026248     -0.163203     0.023909
    0.028846     -0.162683     0.012734
    0.024688     -0.154367     0.000260
