STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA OREN BELEDIYE
EARTHQUAKE DATE         : 2017/07/20 22:31:09 (GMT)
EPICENTER COORDINATES   : 36.91980N-27.44350E
EARTHQUAKE DEPTH (km)   : 19.44
EARTHQUAKE MAGNITUDE    : 6.5 Mw
STATION ID              : 4819
STATION COORDINATES     : 37.03130N-27.97120E
STATION ALTITUDE (m)    : 10
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 101913
RECORD TIME             : 20/07/2017 22:30:59.000000 (GMT)
NUMBER OF DATA          : 9036
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 78.7235 (E-W) 87.939778 (U-D) 45.10789
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
   -0.034564      0.009096    -0.000260
   -0.027287      0.022349     0.005977
   -0.024688      0.017412     0.014553
   -0.018711      0.027547     0.007796
   -0.002859     -0.010395     0.013514
    0.007536      0.006237    -0.001040
    0.031965     -0.011175    -0.001299
    0.005198      0.009096    -0.007017
    0.003898      0.003378    -0.006757
   -0.025988      0.001040     0.000000
   -0.028846      0.012474    -0.002339
   -0.008056     -0.011954     0.005717
    0.000520      0.011954    -0.000520
    0.014293     -0.011954     0.009875
   -0.012214      0.017412     0.009875
   -0.012994      0.012994     0.009096
   -0.040801      0.019231     0.004938
   -0.033264      0.031965    -0.001040
   -0.021310      0.012734     0.004418
   -0.017412      0.030146    -0.003898
    0.000000     -0.004158     0.000260
   -0.009356      0.011435    -0.003378
    0.012734     -0.002079    -0.002859
   -0.004938      0.009356    -0.004938
   -0.004418      0.010655    -0.004678
   -0.012994     -0.003378    -0.004418
   -0.015852      0.016112    -0.011175
   -0.001819     -0.009356    -0.002079
   -0.014553      0.016892    -0.003898
    0.001819     -0.003119     0.009356
   -0.010655      0.010655     0.007536
   -0.009096      0.013254     0.005977
   -0.032745      0.013514     0.004418
   -0.040801      0.038722    -0.013254
   -0.023389      0.005198    -0.008836
   -0.015852      0.016892    -0.014033
   -0.000780     -0.010395    -0.003638
   -0.026767      0.006497    -0.001040
   -0.014553     -0.001819     0.009356
   -0.011435     -0.002339     0.016372
    0.005198      0.012214     0.006237
    0.011954     -0.012734     0.012994
    0.008576      0.027287     0.003898
    0.015333      0.015852     0.006237
   -0.010395      0.033784    -0.007796
   -0.005457      0.012214    -0.015073
   -0.033784      0.010655    -0.012474
   -0.028327      0.029106    -0.014553
   -0.021830      0.005198    -0.004158
   -0.019491      0.025468    -0.005198
    0.002079      0.005198     0.007536
   -0.003638      0.027807     0.009096
    0.010915      0.016112     0.012214
   -0.007796      0.004158     0.007796
    0.007277      0.000520    -0.003638
    0.005977     -0.006237    -0.003119
   -0.004938      0.020530    -0.008316
   -0.011175      0.012214    -0.001299
   -0.029366      0.025208    -0.005717
   -0.018971     -0.001040    -0.002339
   -0.042360      0.008316    -0.004158
   -0.035083     -0.000780    -0.004158
   -0.045998     -0.000520     0.003119
   -0.030925      0.018451    -0.001040
   -0.012474     -0.007277     0.006757
   -0.023389      0.011694     0.003638
   -0.008576     -0.006497     0.010915
   -0.016372      0.024169     0.013254
    0.011435      0.022609     0.014033
    0.001559      0.019231     0.011954
    0.004158      0.026507    -0.001040
    0.005457      0.002339    -0.005977
   -0.004938      0.018191    -0.012214
    0.002599     -0.012214    -0.008056
   -0.020270      0.004418    -0.017672
   -0.003378     -0.009096    -0.010395
   -0.027807      0.002339    -0.003898
   -0.034044      0.005717    -0.001040
   -0.031185     -0.005457     0.000260
   -0.027807      0.029626    -0.008576
   -0.015073      0.014033     0.005457
   -0.026248      0.050676     0.000780
   -0.002339      0.024948     0.008056
   -0.008576      0.023389     0.002859
    0.007796      0.014033    -0.003378
    0.001040     -0.009615     0.002859
   -0.006497      0.005717    -0.001819
    0.000520     -0.024428     0.004158
