STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA SELIMIYE ORMAN ISLETME SEF.
EARTHQUAKE DATE         : 2017/07/20 22:31:09 (GMT)
EPICENTER COORDINATES   : 36.91980N-27.44350E
EARTHQUAKE DEPTH (km)   : 19.44
EARTHQUAKE MAGNITUDE    : 6.5 Mw
STATION ID              : 4814
STATION COORDINATES     : 37.39910N-27.65670E
STATION ALTITUDE (m)    : 63
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 101902
RECORD TIME             : 20/07/2017 22:30:59.000000 (GMT)
NUMBER OF DATA          : 13808
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 21.625145 (E-W) 24.431816 (U-D) 14.073639
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
    0.030665     -0.028586    -0.025208
   -0.003898      0.010655     0.019751
    0.012994      0.012214     0.002079
   -0.009356      0.018451    -0.013773
    0.007536     -0.011175     0.011954
    0.008056     -0.039241    -0.018711
   -0.021830      0.004418     0.023909
    0.010655      0.003898     0.010395
    0.005457      0.007536    -0.014033
    0.017412      0.006757     0.021570
   -0.001299     -0.014553    -0.014813
   -0.038982      0.033524     0.003119
   -0.008316      0.030925     0.004938
   -0.010395      0.009615    -0.011435
    0.012994     -0.006237     0.021830
    0.026767     -0.038982    -0.009615
   -0.010655     -0.016632     0.002339
   -0.002339     -0.017412     0.009356
   -0.014293      0.022869    -0.005198
   -0.017412      0.025208     0.024688
    0.017932     -0.034564    -0.012214
    0.007277      0.009356     0.001559
    0.021050     -0.001040     0.010655
    0.013254     -0.012474    -0.025728
   -0.013773      0.025988     0.008576
    0.003898     -0.001819    -0.001040
   -0.020011      0.019491     0.011954
    0.013514      0.012214     0.016892
    0.015073     -0.029886    -0.027807
   -0.030665      0.007017     0.013254
    0.003378      0.004678     0.004158
   -0.025728     -0.007277    -0.009875
    0.004158     -0.004418     0.018451
    0.042620     -0.014293    -0.019231
   -0.004158      0.009875     0.009096
    0.015852      0.000520     0.007017
   -0.014293      0.000780    -0.009875
   -0.003638      0.009615     0.029886
    0.028846     -0.014813    -0.015333
   -0.020011      0.001559     0.008056
    0.000260      0.003638     0.015852
   -0.024428      0.019231    -0.019751
   -0.014553      0.016112     0.021830
    0.037942     -0.037682    -0.011435
   -0.016632     -0.003638    -0.000260
   -0.001819      0.005717     0.015333
    0.013514     -0.006757    -0.016892
    0.005457     -0.003378     0.021830
    0.019231     -0.030665    -0.007536
   -0.021310      0.018451    -0.007536
   -0.003898      0.017412     0.016892
   -0.002599      0.000780    -0.013514
   -0.018971      0.013514     0.016372
    0.012214     -0.046518    -0.003898
   -0.011435     -0.012474    -0.003898
   -0.003638      0.028846     0.021830
    0.007796      0.013254    -0.013773
    0.009615      0.012734     0.010135
    0.026767     -0.038982    -0.002859
   -0.020790     -0.006757    -0.006237
   -0.028586      0.037422     0.025468
   -0.008576      0.001299    -0.020790
    0.004938      0.001819     0.005198
    0.026507     -0.025988     0.017412
    0.003378     -0.007277    -0.012214
   -0.012994      0.016892     0.015852
   -0.011694     -0.017152    -0.013773
    0.000000      0.001819     0.004158
    0.024948     -0.015852     0.018451
    0.009615      0.009875    -0.011694
   -0.011954      0.043659     0.018451
    0.004158      0.003378    -0.008316
   -0.001299      0.019751     0.001559
    0.002079     -0.013773     0.014813
   -0.005457     -0.015852    -0.021310
   -0.027027      0.021570     0.013773
    0.001040     -0.012214    -0.001819
   -0.001819      0.016632    -0.010655
    0.015333     -0.011435     0.016372
    0.005198     -0.025468    -0.007277
   -0.024688      0.029106     0.013773
    0.012734      0.004418     0.002079
   -0.010655      0.014293    -0.011175
    0.001040     -0.017672     0.017672
    0.005717     -0.022349    -0.008836
   -0.021310      0.018971     0.002339
    0.020530     -0.033524    -0.002599
   -0.001299      0.004418    -0.001559
    0.006237      0.037422     0.031185
    0.010915      0.015333    -0.018971
   -0.021050      0.018711    -0.005977
    0.020270     -0.034564     0.005977
   -0.002859     -0.015852    -0.012734
   -0.011175      0.013254     0.012474
    0.003119     -0.008576    -0.007277
   -0.026248      0.025468     0.015593
    0.007017     -0.010915     0.013773
    0.006237     -0.017672    -0.013514
   -0.003378      0.038462     0.014553
    0.004938     -0.003378    -0.007277
   -0.018711      0.009615     0.008316
    0.019751     -0.006757     0.010655
    0.023909     -0.048337    -0.022869
   -0.006757     -0.002339     0.017932
   -0.002859     -0.017412     0.001819
   -0.032485      0.020530     0.001819
    0.001299      0.017672     0.017412
    0.006237     -0.030406    -0.018711
   -0.028067      0.008056     0.014813
    0.017152     -0.005717    -0.009875
   -0.002599      0.022090    -0.011694
    0.009615      0.006497     0.026767
    0.023649     -0.036903    -0.022090
   -0.015333      0.024688     0.014553
    0.028586      0.001559     0.010395
   -0.003898     -0.000780    -0.014553
