STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : AYDýN KARPUZLU HALK EGITIM MERKEZI
EARTHQUAKE DATE         : 2017/07/20 22:31:09 (GMT)
EPICENTER COORDINATES   : 36.91980N-27.44350E
EARTHQUAKE DEPTH (km)   : 19.44
EARTHQUAKE MAGNITUDE    : 6.5 Mw
STATION ID              : 0919
STATION COORDINATES     : 37.55950N-27.83550E
STATION ALTITUDE (m)    : 108
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 101900
RECORD TIME             : 20/07/2017 22:30:58.000000 (GMT)
NUMBER OF DATA          : 15264
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 22.980923 (E-W) 30.91003 (U-D) 17.746221
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
   -0.003378     -0.000260     0.003898
   -0.004158     -0.000260     0.004678
   -0.011175     -0.005977     0.005457
   -0.003378     -0.003378     0.004678
   -0.003378     -0.006237     0.004158
    0.005457     -0.002079     0.003378
    0.010915     -0.001040     0.002339
    0.005717     -0.000520     0.002859
    0.010915      0.003378     0.003119
    0.005198      0.002339     0.002339
    0.006757      0.005198     0.002599
   -0.002079      0.001819     0.003119
   -0.002079      0.007017     0.004418
   -0.002599      0.004158     0.005198
   -0.006237      0.002079     0.002859
    0.000000      0.002599     0.000260
   -0.004158      0.001040    -0.001299
    0.001559      0.004418    -0.001299
   -0.001299     -0.001819     0.003119
    0.000520     -0.001299     0.004418
   -0.003378     -0.005717     0.004678
   -0.004678     -0.001819     0.007277
    0.001559      0.002079     0.005977
   -0.002339     -0.000780     0.004418
    0.003378      0.001559     0.004678
   -0.002599     -0.002599     0.002599
    0.002339      0.001819     0.000520
    0.004678      0.000260    -0.002079
    0.004938      0.002599    -0.005198
    0.006237      0.004678    -0.005457
   -0.000260      0.004678    -0.002599
    0.005198      0.005457     0.005717
   -0.002079     -0.002339     0.013773
   -0.001819      0.000000     0.009615
   -0.005977     -0.007017     0.005198
   -0.004418     -0.006757     0.004938
    0.001559     -0.002599     0.001299
    0.000520      0.000780    -0.003638
    0.006237      0.005977    -0.005977
    0.003119      0.002079     0.000260
    0.008316      0.004678     0.006237
    0.002079     -0.000520     0.005977
    0.001040     -0.000780     0.003638
   -0.000520     -0.002079     0.002339
   -0.003119      0.001559     0.003638
    0.001559      0.008056     0.000520
   -0.008316      0.003378    -0.000520
   -0.005198      0.002079     0.003638
   -0.010135      0.000000     0.003119
   -0.005457      0.004158     0.001559
   -0.000780     -0.000520     0.001559
    0.000520     -0.000520     0.000000
    0.009096     -0.000780     0.003898
    0.006497     -0.002859     0.008056
    0.009615      0.001819     0.005717
    0.002079     -0.003898     0.002859
    0.006757     -0.000780     0.000000
    0.005457     -0.004678    -0.002339
    0.000780     -0.002339    -0.003119
    0.001819      0.002079     0.002599
   -0.008056      0.002079     0.007017
   -0.004418      0.005457     0.004678
   -0.008836     -0.000520     0.004678
   -0.002859      0.003119     0.005198
   -0.003378      0.003638     0.006237
   -0.004938      0.005977     0.007017
    0.000780      0.003898     0.001040
    0.000780      0.002339    -0.006237
    0.009096      0.003898    -0.003638
    0.004678     -0.001299     0.001299
    0.009356      0.001299     0.003119
    0.007017     -0.003378     0.007017
    0.004158     -0.005717     0.008316
   -0.000260     -0.010655     0.007536
   -0.007277     -0.010655     0.001819
   -0.001559     -0.007017     0.001299
   -0.005198     -0.004158     0.005977
    0.002339      0.008316     0.003378
   -0.000520      0.011954     0.003378
    0.001819      0.016892     0.002079
    0.005717      0.011435     0.001299
   -0.001040      0.005198     0.001299
   -0.001299     -0.003378    -0.001819
   -0.005977     -0.013773    -0.000260
    0.001299     -0.009615     0.004158
