STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA MERKEZ TARIM MUDURLUGU
EARTHQUAKE DATE         : 2017/07/20 22:31:09 (GMT)
EPICENTER COORDINATES   : 36.91980N-27.44350E
EARTHQUAKE DEPTH (km)   : 19.44
EARTHQUAKE MAGNITUDE    : 6.5 Mw
STATION ID              : 4801
STATION COORDINATES     : 37.21446N-28.35612E
STATION ALTITUDE (m)    : 638
RECORDER TYPE           : Guralp cmg5td
RECORDER SERIAL NO      : 5C20
RECORD TIME             : 20/07/2017 22:31:14.000000 (GMT)
NUMBER OF DATA          : 13494
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 21.838512 (E-W) 26.042589 (U-D) 9.799439
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
    0.003889      0.001951     0.000918
    0.004533     -0.000857     0.001193
    0.001341     -0.006151     0.005604
   -0.006340      0.008574    -0.003139
    0.012099     -0.003080     0.000007
   -0.000027      0.009121    -0.003782
    0.007096     -0.000077     0.003750
   -0.004057     -0.005512    -0.009345
    0.009420      0.000432     0.004266
    0.007014     -0.002607     0.005333
    0.000489      0.010749    -0.003548
    0.005892     -0.003523    -0.000072
   -0.005505      0.008254    -0.000744
    0.010949     -0.001829     0.003751
    0.003323     -0.000532     0.002901
    0.003863     -0.000359     0.002529
    0.010366      0.002672    -0.004034
    0.006219     -0.000820     0.005218
   -0.000521      0.005616    -0.001636
    0.004720      0.002610     0.008888
    0.010948     -0.011988    -0.007674
   -0.006872      0.022128     0.013726
    0.005438     -0.024219    -0.011552
    0.002792      0.032954     0.002030
    0.019163     -0.027465     0.004660
   -0.001421      0.031269    -0.004555
   -0.023226     -0.026074     0.011307
    0.078570      0.024955    -0.021036
   -0.039032      0.021050     0.038326
   -0.070521     -0.078756    -0.040973
    0.089798      0.119218     0.049737
    0.021748     -0.128682    -0.018007
   -0.025680      0.109716    -0.088195
   -0.042361      0.004615     0.193448
    0.048514     -0.125165    -0.162530
    0.038625      0.116921     0.050282
   -0.063614     -0.054419     0.042803
    0.013215      0.127017    -0.111085
    0.043595     -0.181315     0.191622
   -0.063625      0.084887    -0.206909
    0.078292      0.029263     0.128478
   -0.008203     -0.060311    -0.014459
   -0.032194      0.123419    -0.070950
    0.036860     -0.204153     0.157390
   -0.056826      0.172924    -0.170165
    0.110523     -0.041909     0.071648
   -0.049535     -0.014299     0.031346
   -0.051004      0.047415    -0.045951
    0.095937     -0.131797     0.036434
   -0.061247      0.140744    -0.050418
    0.032164      0.024725     0.053375
    0.019474     -0.149046    -0.017652
   -0.086803      0.149019    -0.008211
    0.139395     -0.091634     0.040337
   -0.085574      0.014372    -0.066954
    0.017650      0.119145     0.075926
    0.045790     -0.173687    -0.025876
   -0.045615      0.080190    -0.018522
    0.020740      0.051654     0.014262
    0.010974     -0.075571     0.001499
    0.000424      0.044708     0.004124
   -0.024602     -0.017686     0.003328
    0.046336     -0.013986    -0.021010
   -0.017910      0.087114     0.016322
    0.022517     -0.123372     0.015631
   -0.047419      0.097130    -0.020858
    0.055130     -0.081049     0.014984
   -0.023821      0.087890    -0.032372
    0.049811     -0.001580     0.063148
   -0.071682     -0.099328    -0.047978
    0.038275      0.096970     0.012156
    0.029601     -0.044268     0.022272
   -0.055749      0.016554    -0.045075
    0.091756      0.026821     0.032768
   -0.075770     -0.035922     0.037284
    0.014923     -0.016203    -0.094389
    0.029943      0.078399     0.076924
